201U;08/07/2025; 319.934 ;0%;CNB15BGB77;10.30.31.23;24101505392;;;;;;;;
203U;08/07/2025;320.088;0%;CNB156NDMP;10.30.31.81;24062200356;;;;;;;;
CF258XC;09/07/2025; 320.236 ;0%;16918137;10.30.31.43;;;;;;;;;
203U;09/07/2025;;1%;CNB1RD7H2G;;23120808603;Toner estava em uma impressora da sala, ia ser levado para um setor, para não levar com 1% foi feito a troca (Dentro da % correta);;;;;;;
358S;09/07/2025; 320.479 ;3%;;10.30.31.138;24120505996;;;;;;;;
203U;10/07/2025; 321.029 ;0%;CNB1S8XWSX;10.30.31.16;24083010040;;;;;;;;
203U;10/07/2025;;0%;CNB2571LBD;10.30.31.98;24070212496;;;;;;;;
203U;11/07/2025; 322.483 ;0%;CNB1S8WYM;10.30.31.46;24083011364;;;;;;;;
203U;11/07/2025; 322.523 ;0%;CNB1SBYCNT;10.30.31.49;24110107881;;;;;;;;
203U;14/07/2025; 324.475 ;0%;CNB1SBYCQM;10.30.31.101;24110108174;;;;;;;;
203U;14/07/2025; 324.460 ;1%;CNB1S6LN7M;10.30.31.122;24061908088;;;;;;;;
203U;14/07/2025; 323.948 ;1%;CNB1R8WPN4;10.30.31.27;23082802661;;;;;;;;
CF258XC;14/07/2025;;0%;;10.30.31.117;16920873;;;;;;;;
203U;14/07/2025; 324.107 ;44%;cnb1rc99vr;10.30.31.40;23111300770;toner manchando folha;;;;;;;
358S;15/07/2025; 325.596 ;11%;CN2RX5X3Y5;10.30.31.134;23053002892;toner manchando folha e com falhas;;;;;;;
203U;16/07/2025; 326.438 ;0%;CNB1S8XTHD;10.30.31.15;24082904922;;;;;;;;
203U;16/07/2025; 327.263 ;0%;CNB1R8WPJ3;10.30.31.109;23082801768;;;;;;;;
203U;16/07/2025;;1%;CNB1SC09VN;10.30.31.83;24110108291;;;;;;;;
203U;16/07/2025; 326.893 ;1%;CNB1S6KJCJ;10.30.31.108;24061904841;;;;;;;;
203U;16/07/2025; 326.981 ;1%;CNB1S8XWSZ;10.30.31.84;24083010052;;;;;;;;
203U;17/07/2025; 327.411 ;0%;CNB1S8XTGW;10.30.31.56;24082904741;;;;;;;;
358S;18/07/2025; 328.409 ;0%;CNB1S65VZB;10.30.31.8;24060713586;;;;;;;;
203U;18/07/2025; 328.354 ;0%;CNB1S8XVX7;10.30.31.22;24083010479;;;;;;;;
203U;18/07/2025; 329.204 ;0%;CNB1SBHPCW;10.30.31.90;24101600570;;;;;;;;
203U;19/07/2025; 329.280 ;1%;CNB1SBYCQL;10.30.31.82;24110108170;;;;;;;;
203U;21/07/2025; 330.309 ;1%;CNB1SBYCQ4;10.30.31.126;24110108105;;;;;;;;
203U;24/07/2025; 332.977 ;0%;CNB1S1RHF4;10.30.31.42;24012407680;;;;;;;;
203U;24/07/2025; 333.402 ;0%;CNB1S8XTJQ;10.30.31.70;24082905275;;;;;;;;
203U;25/07/2025; 334.536 ;0%;CNB2S71KC7;10.30.31.116;24070204667;;;;;;;;
358S;28/07/2025; 334.682 ;1%;CNB1S63ZP4;10.30.31.11;24060511738;;;;;;;;
203U;28/07/2025; 335.843 ;24%;CNB1S8XTHJ;10.30.31.24;24080610523;IMPRESSÃO SAINDO FALHADA (aberto chamado para reposição);;;;;;;
203U;28/07/2025; 335.843 ;29%;CNB1S85NDF;10.30.31.81;24082905485;IMPRESSÃO SAINDO FALHADA (aberto chamado para reposição);;;;;;;
201L;29/07/2025;336.116;0%;CNB152L9Q5;10.30.31.119;24053011142;;;;;;;;
203U;29/07/2025; 336.176 ;0%;CNB15XWXN;10.30.31.111;24083011140;;;;;;;;
203U;29/07/2025; 336.125 ;0%;cnb2m9hv96;10.30.31.64;19091630598;;;;;;;;
203u;30/07/2025; 337.726 ;0%;CNB158XWT6;10.30.31.138;24083010095;;;;;;;;
203U;31/07/2025; 338.256 ;1%;CNB1S3092T;10.30.31.127;24030111218;;;;;;;;
203U;31/07/2025; 338.830 ;0%;CMB158XWT7;10.30.31.68;24083010101;;;;;;;;
CF258XC;31/07/2025; 339.037 ;0%;HP;10.30.31.117;HP;;;;;;;;
203U;01/08/2025; 339.437 ;0%;CNB1S8XTH1;10.30.31.118;24082904793;;;;;;;;
203U;01/08/2025; 340.129 ;0%;CNB158XTHF;10.30.31.201;24082904929;;;;;;;;
203U;06/08/2025; 343.742 ;0%;CNB1S8XVWM;10.30.31.67;24083010434;;;;;;;;
203U;06/08/2025;;0%;CNB1S8XTKB;10.30.31.57;24080905438;;;;;;;;
203U;07/08/2025; 345.572 ;0%;CNB153091Q;10.30.31.27;24030111040;;;;;;;;
203U;07/08/2025; 345.830 ;0%;CNB1SC09ZQ;10.30.31.70;24110400154;;;;;;;;
203U;07/08/2025; 346.051 ;0%;CNB1S8XTGQ;10.30.31.62;24082904795;;;;;;;;
203U;08/08/2025; 346.258 ;0%;CNB1SBXTKL;10.30.31.83;24082905462;;;;;;;;
203U;12/08/2025; 350.082 ;0%;CNB158XTH7;10.30.31.84;24082904805;;;;;;;;
358S;14/08/2025; 352.167 ;5%;CNB2P8T4PM;10.30.31.8;21082614123;;;;;;;;
203U;14/08/2025; 352.424 ;1%;CNB15BYCP4;10.30.31.96;24110107993;;;;;;;;
203U;15/08/2025; 352.357 ;0%;CNB151YZVM;10.30.31.15;2312080891;;;;;;;;
203U;15/08/2025; 353.315 ;1%;CNB153092J;10.30.31.183;25043009058;;;;;;;;
W1330XC;19/08/2025; 356.012 ;0%;CNE17UQ7561007D5G9T8G0831;10.30.31.94;220825A62A8;;;;;;;;
203U;19/08/2025; 356.689 ;0%;CNB1RC1589;10.30.31.19;23110206203;;;;;;;;
203U;19/08/2025; CENTRO MÉDICO ;0%;HP;10.30.31.176;HP;;;;;;;;
203U;20/08/2025; 358.181 ;1%;CNB158XVYB;10.30.31.17;2408010986;;;;;;;;
203U;20/08/2025; 358.147 ;1%;CNB2571KHP;10.30.31.33;24070205692;;;;;;;;
203U;21/08/2025; 358.461 ;0%;CNB1S6LN83;10.30.31.157;24061908180;;;;;;;;
203U;21/08/2025; 359.105 ;0%;CNB15BYCSB;10.30.31.70;24110108168;;;;;;;;
CF258XC;21/08/2025; 359.220 ;0%;HP;10.30.31.117;HP;;;;;;;;
203U;24/08/2025; 360.821 ;0%;CNB1SBFBSZ;10.30.31.159;24101408786;;;;;;;;
203U;25/08/2025; 360.831 ;0%;CNB1S3094P;10.30.31.24;24030111425;;;;;;;;
203U;25/08/2025; 360.861 ;1%;CNB1S3092V;10.30.31.16;24030111225;;;;;;;;
T01 Ciano;27/08/2025; 363.804 ;1%;;10.30.31.114;;;;;;;;;
203U;27/08/2025; 364.008 ;0%;CNB158XWST;10.30.31.118;24083010013;;;;;;;;
203U;28/08/2025; 364.631 ;0%;CNB1S3093L;10.30.31.76;24030111297;;;;;;;;
201L;28/08/2025; 365.194 ;0%;CNB1S6FKW7;10.30.31.23;24061500410;;;;;;;;
CF258XC;29/08/2025; 366.219 ;0%;;10.30.31.43;16920895;;;;;;;;
203U;01/09/2025; 366.854 ;1%;CNB1RC99TS;10.30.31.125;23111300500;;;;;;;;
203U;01/09/2025; 366.945 ;1%;CNB1S8XTH2;10.30.31.29;24082904714;;;;;;;;
203U;01/09/2025; 366.958 ;0%;CNB1585NGJ;10.30.31.27;24080610903;;;;;;;;
203U;02/09/2025; 368.876 ;0%;CNB1S8XTJC;10.30.31.83;24082905191;;;;;;;;
W9004MZ;03/09/2025; 369.480 ;<10%;;10.30.31.215;33621379;Impressora não mostra % correta;;;;;;;
203U;03/09/2025; 369.546 ;1%;CNB158XWTZ;10.30.31.42;24083010327;;;;;;;;
203U;04/09/2025;371.291;0%;CNB1SBYCPG;10.30.31.160;24110107999;;;;;;;;
203U;04/09/2025; 371.793 ;0%;CNB1S8XTH6;10.30.31.201;24041914264;;;;;;;;
203U;05/09/2025; 372.173 ;0%;CNB2S71KBZ;10.30.31.200;24070204669;;;;;;;;
203U;05/09/2025; 372.179 ;1%;CNB1S4LKJV;10.30.31.46;24030111303;;;;;;;;
X1330XC;05/09/2025; 372.437 ;0%;CNB1RCQGY5;10.30.31.119;231123A11EB;;;;;;;;
203U;06/09/2025; 373.613 ;0%;CNB1RD7H56;10.30.31.70;23120809190;;;;;;;;
203U;08/09/2025;;0%;CNB1S8XTHZ;10.30.31.124;24082905107;;;;;;;;
203U;08/09/2025;;0%;CNB1S3093M;10.30.31.200;24030111303;;;;;;;;
203U;08/09/2025; 374.070 ;0%;CNB1S30934;10.30.31.49;24030111255;;;;;;;;
358S;08/09/2025; 374.186 ;0%;CNB15CTWY7;10.30.31.138;24112607920;;;;;;;;
203U;09/09/2025; 375.894 ;1%;CNB1RD7GYN;10.30.31.22;23120808919;;;;;;;;
203U;10/09/2025; 377.063 ;0%;CNB159VGCL;10.30.31.100;24092704954;;;;;;;;
203U;12/09/2025; 378.978 ;0%;CNB1S4LLD6;10.30.31.84;24041911326;;;;;;;;
203U;12/09/2025; 379.636 ;0%;CNB1S1RHFK;10.30.21.75;24012407739;;;;;;;;
358S;15/09/2025; 380.470 ;0%;24101502234;10.30.31.10;CNB25B86W8;;;;;;;;
W1330XC;15/09/2025; 381.181 ;0%;231208A43AA;10.30.31.117;CNB1RD7LRQ;;;;;;;;
203U;15/09/2025; 391.246 ;0%;24073004804;10.30.31.97;CNB1S7YQH7;;;;;;;;
203U;15/09/2025; 381.438 ;1%;;10.30.31.106;CNB1SBYCPM;;;;;;;;
203U;16/09/2025; 381.592 ;38%;CNB158XVX4;10.30.31.66;24083010475;Falha na impressão;;;;;;;
W908;16/09/2025; 381.592 ;10%;N/A;10.30.31.65;;Falha na impressão;;;;;;;
203U;16/09/2025;381.500;0%;CNB1SBFQP;10.30.31.60;24041911868;;;;;;;;
203U;16/09/2025; 383.184 ;1%;CNB1S1RG14;10.30.31.81;24012415209;;;;;;;;
203U;17/09/2025; 384.242 ;0%;CNB1RD7H5F;10.30.31.82;23120809217;;;;;;;;
W9062;18/09/2025; 384.938 ;1%;N/A;10.30.31.217;;;;;;;;;
W9063;18/09/2025; 384.938 ;0%;N/A;10.30.31.217;;;;;;;;;
203U;19/09/2025; 386.086 ;0%;24070205328;10.30.31.7;;;;;;;;;
358S;19/09/2025; 386.086 ;2%;24120505891;10.30.31.8;;;;;;;;;
W9151MC;19/09/2025; 386.136 ;<10%;USBCQB91ZM;10.30.31.53;;Impressora estava pedindo troca, porém não mostra a %;;;;;;;
203U;19/09/2025; 386.583 ;0%;CNB1S4LLD9;10.30.31.118;24041911648;;;;;;;;
358S;19/09/2025; 386.640 ;4%;CNB2S7YLCX;10.30.31.120;24012308516;Folhas saindo manchando ;;;;;;;
203U;21/09/2025; 387.229 ;0%;CNB1T4XYPK;10.30.31.15;25043009058;;;;;;;;
203U;22/09/2025;;0%;CNB1S3093D;;24030111290;;;;;;;;
W9171MC;23/09/2025; 388.374 ;<10%;USBCQ170B6;10.30.31.58;;Impressora estava pedindo troca, porém não mostra a % correta;;;;;;;
203U;23/09/2025; 388.893 ;0%;CNB1S4LKHQ;10.30.31.83;24041914051;;;;;;;;
203U;23/09/2025; 389.454 ;0%;CNB1S2TDT1;10.30.31.14;24022505692;;;;;;;;
203U;24/09/2025; 390.100 ;0%;CNB1RD8H78;10.30.31.70;23120809578;;;;;;;;
203U;30/09/2025; 395.068 ;0%;CNB1SBYCQJ;10.30.31.62;24110108159;;;;;;;;
203U;30/09/2025; 395.149 ;<10%;CNB1M7TRB8;10.30.31.57;19072620788;Impressão estava saindo com a tonalidade de preto bem apagado.;;;;;;;
203U;01/10/2025; 397.324 ;0%;CNB1SC09V8;10.30.31.98;24110108259;;;;;;;;
203U;03/10/2025; 396.719 ;0%;CNB1S8XTKN;10.30.31.90;24082905487;;;;;;;;
203u;04/10/2025; 400.233 ;0%;CNB1S4LLGJ;10.30.31.42;24041911957;;;;;;;;
203U;05/10/2024; 400.271 ;0%;CNB1RD7H34;10.30.31.27;23120808850;;;;;;;;
203U;05/10/2024; 400.271 ;0;CNB1S8XWSP;10.30.31.26;24083010009;;;;;;;;
203U;06/10/2025; 400.848 ;0%;CNB1S308GX;10.30.31.101;24030107395;;;;;;;;
203U;06/10/2025; 400.848 ;0%;CNB1S8TKW;;24082905538;;;;;;;;
203u;06/10/2025; 401.715 ;0%;CNB1S4LKJW;10.30.31.201;24041914264;;;;;;;;
203U;06/10/2025; 401.491 ;1%;CNB1SBFBRF;10.30.31.22;24101408478;;;;;;;;
358S;06/10/2025; 401.317 ;0%;CNB1S65VT3;10.30.31.134;24060709192;;;;;;;;
203U;07/10/2025; 402.247 ;0%;CNB1SCFHQD;10.30.31.94;241114A215C;;;;;;;;
203U;08/10/2025; 403.530 ;0%;CNB1RD7H77;10.30.31.84;23120809567;;;;;;;;
203U;09/10/2025; 404.879 ;1%;CNB1RD7H75 ;10.30.31.16;23120809562;;;;;;;;
203U;09/10/2025;;2%;CNB158XTKG;10.30.31.99;24082905468;;;;;;;;
203U;09/10/2025; 404.977 ;1%;CNB1S8XVWZ;10.30.31.128;24083010426;;;;;;;;
W9008MC;09/10/2025; 405.348 ;<10%;16849435;10.30.31.70;;;;;;;;;
203U;10/10/2025; 406.938 ;0%;CNB1T5VHW3;10.30.31.81;25052708399;;;;;;;;
203U;11/10/2025; 407.317 ;0%;;10.30.31.157;24082905517;;;;;;;;
203U;14/10/2025; 409.038 ;0%;CNB1S8XVT9;10.30.31.100;25052706155;;;;;;;;
203U;14/10/2025; 409.425 ;0%;CNB1RD7H4Q;10.30.31.83;25060910189;;;;;;;;
CF258XC;14/10/2025; 409.742 ;0%;;10.30.31.117;;;;;;;;;
203U;14/10/2025; 410.213 ;0%;CNB1T5VHD1;10.30.31.118;25052706180;;;;;;;;
203U;16/10/2025; 411.895 ;29%;CNB1SBYCPP;10.30.31.47;25052708390;Toner com defeito;;;;;;;
358S;17/10/2025;;23%;CNB2R5X3Y0;10.30.31.8;23053002865;Toner com defeito;;;;;;;
203U;17/10/2025; 413.240 ;1%;CNB1S3090N;10.30.31.98;24030110856;Possivel Troca indevida entre Recuperação CC e Preparo CC;;;;;;;
203U;18/10/2025; 413.882 ;0%;CNB1RD7GZR;10.30.31.29;23120808857;;;;;;;;
432FDN;20/10/2025; 414.284 ;0%;CNB1S1TTBH;10.30.31.21;240326A245B;;;;;;;;
203U;20/10/2025; 414.802 ;0%;CNB1T5VHBQ;10.30.31.82;25052705982;;;;;;;;
203U;20/10/2025; N/A ;0%;CNB1RD7H50;10.30.31.19;23120809154;;;;;;;;
CF258XC;21/10/2025; 416.070 ;0%;HP;10.30.31.43;HP;;;;;;;;
358S;23/10/2025; 417.807 ;11%;CNB2S1K4BG;10.30.31.138;24012401876;Toner com defeito (Pede toda vez pra agitar);;;;;;;
203U;23/10/2025; 418.562 ;1%;CNB1SBFBQK;10.30.31.68;24101408442;;;;;;;;
203U;24/10/2025; 419.425 ;0%;CNB1T4XYPV;10.30.31.96;25043008924;;;;;;;;
201L;24/10/2025; 419.948 ;0%;CNB1T4XJDD;10.30.31.23;25042905527;;;;;;;;
203U;25/10/2025; 420.122 ;1%;CNB1T5VH96;10.30.31.15;25052705785;;;;;;;;
GPR-51 Yellow;27/10/2025; 420.417 ;0%;CANON;10.30.31.112;CANON;;;;;;;;
GPR-51 Ciano;27/10/2025; 420.417 ;0%;CANON;10.30.31.112;CANON;;;;;;;;
203U;27/10/2025; 421.535 ;0%;CNB1S6LN7N;10.30.31.63;24061908094;;;;;;;;
CF258XC;30/10/2025; 424.777 ;0%;;10.30.31.117;;;;;;;;;
W9004MC;31/10/2025;425.519;<10%;;10.30.31.215;33620787;;;;;;;;
230U;03/11/2025; 427.314 ;0%;CNB1S3091N;10.30.31.22;24111203082;;;;;;;;
358S;04/11/2025; 428.597 ;1%;CNB25B86VM;10.30.31.79;24101502876;;;;;;;;
203U;04/11/2025; 428.597 ;0%;CNB1T68ZXT;10.30.31.83;;;;;;;;;
203U;04/11/2025; 429.197 ;0%;CNB1S4LLF8;10.30.31.46;;;;;;;;;
203U;05/11/2025; 429.721 ;0%;CNB1S6NDX0;10.30.31.24;24062201868;Recebemos e-mail de troca indevida com 53%;;;;;;;
203U;05/11/2025; 429.745 ;1%%;CNB1S3093G;10.30.31.84;24030111294;;;;;;;;
203U;05/11/2025; 429.838 ;1%;CNB1S30932;10.30.31.201;24030111249;;;;;;;;
